155,2069
1280,2178
593,2416
1396,2474
971,1544
418,614
330,501
555,848
980,2303
333,506
910,2473
203,396
371,2424
82,106
713,1141
279,391
1418,2650
191,278
1280,2191
950,1498
131,2627
326,853
904,2550
652,1023
533,1560
720,1157
195,289
899,2556
532,813
622,972
208,874
1142,1910
496,752
1045,1748
680,1098
155,230
53,182
1333,2380
1207,2012
245,352
56,187
873,1385
694,1117
482,709
666,1055
1102,1851
503,768
1114,1861
1260,2144
343,523
1098,1853
220,1584
770,1233
608,942
1091,1813
1302,2262
1181,1972
43,86
891,1415
572,881
96,134
1095,1824
1051,1754
1185,1983
227,324
1453,2737
427,2304
535,1874
247,653
1186,2329
1446,2697
594,2417
1218,2052
328,497
302,1262
419,615
553,844
331,502
420,1254
124,209
509,774
934,1475
1058,1770
730,1187
974,1547
1157,1934
1160,1939
676,1072
270,384
651,1015
532,1552
716,1144
904,2592
193,285
475,1957
1385,2407
781,1246
783,1255
411,629
54,99
904,2484
523,806
108,564
908,2603
1324,2289
1131,1894
585,903
678,1094
156,231
40,56
1445,2700
82,1450
462,688
940,1481
1145,1913
502,760
864,1378
416,693
457,2680
1249,2128
750,1212
1068,1787
431,2398
288,400
1105,1854
236,1930
898,2544
1223,2075
1226,2080
1338,2321
609,1394
389,573
573,882
951,1508
1212,2037
900,2445
1184,1975
247,345
1021,1688
1454,2738
724,1172
424,651
921,1457
1244,2376
900,2566
86,1595
505,761
312,1349
148,1655
845,1354
1144,1916
906,2502
800,1288
1395,2437
925,1468
328,1249
703,1126
1158,1935
24,2006
359,535
491,1886
563,1991
430,2401
370,549
204,782
185,503
506,1083
598,1315
1100,2236
1457,2739
1322,2285
47,919
105,143
17,30
173,277
486,737
897,2523
329,790
120,616
1290,2225
283,1317
135,924
119,162
302,512
159,2715
931,1474
904,2539
1275,2186
992,1605
720,1146
1250,2129
267,383
203,398
1240,2121
376,555
188,275
174,340
485,727
1168,1952
344,522
416,627
753,1215
1329,2314
950,1500
910,2596
93,122
5,9
297,1615
326,855
1026,1724
565,871
1229,2083
898,2478
53,171
545,2619
56,176
626,972
917,1444
392,576
48,766
829,1331
529,810
150,225
241,343
903,2448
125,168
503,757
506,762
177,1526
924,1460
1187,2328
53,184
248,359
132,184
1274,2189
482,711
1065,1786
210,1006
350,528
503,770
1332,2315
1077,1796
8,10
884,1401
1214,2030
11,15
343,525
615,947
565,1355
1098,1855
179,1585
56,431
1088,1810
723,1160
1346,2334
1299,2259
1428,2669
1302,2264
535,816
43,88
559,1173
1218,2041
106,144
1267,2162
18,31
909,2454
396,886
846,1351
321,483
1288,2221
1214,2043
1095,1826
324,488
1048,1751
1213,2047
1325,2288
414,647
930,1466
157,2711
429,955
1022,1698
475,1825
160,2716
1186,2331
1446,2699
594,2419
1152,1929
672,1063
21,2005
978,2301
509,776
934,1477
908,2471
80,104
1241,2122
520,2362
802,1294
284,1597
258,376
1029,1714
277,389
170,263
189,276
1102,2229
776,1241
1094,1816
1025,1716
434,2709
52,163
532,1554
904,2594
1270,2163
475,1959
1385,2409
665,1036
33,42
382,2145
230,327
901,2481
455,674
625,977
40,58
871,1383
636,991
1331,2307
1075,1792
416,695
457,2682
333,926
479,2212
341,521
127,1989
431,2400
1251,2139
1223,2077
754,2272
1217,2033
757,2277
989,1617
299,416
111,1119
209,873
1212,2039
76,1017
253,2636
538,819
159,234
1021,1690
721,1169
849,1354
1390,2432
309,1346
423,953
1216,2050
148,1657
185,492
166,250
1000,1644
1376,2389
881,1400
24,2008
268,382
106,320
512,779
47,908
370,551
204,784
185,505
410,623
1348,2340
115,153
1322,2287
446,667
583,901
426,954
1269,2168
486,739
897,2525
623,973
848,1357
120,618
283,1319
551,841
734,1191
1236,2112
1208,2013
184,495
862,1376
901,2536
745,1205
1066,1785
992,1607
286,398
784,2072
1240,2123
376,557
899,2547
276,390
85,1576
485,729
1168,1954
639,2364
659,1030
540,1567
1396,2491
680,1089
53,173
1020,1682
70,113
720,1161
241,345
394,587
467,1102
162,237
865,1377
478,702
1142,1914
796,1277
536,1875
212,1226
179,1574
1328,2306
1187,2330
1393,2435
1207,2016
589,920
723,1149
129,181
22,2004
1109,1858
1274,2191
1339,2320
482,713
756,1218
1332,2317
1077,1798
96,125
8,12
145,246
565,1357
1098,1857
1232,2086
1309,2269
92,127
1346,2336
1428,2671
1178,1971
556,1924
43,90
559,1175
103,141
1402,2618
906,2451
66,1242
1267,2164
1036,1743
124,200
1285,2218
321,485
1095,1828
58,1014
347,888
927,1463
101,152
1004,1646
157,2713
1022,1700
1446,2701
697,1122
122,625
941,1482
1152,1931
672,1065
737,1194
809,1299
153,1668
1058,1774
417,960
618,950
1241,2124
802,1296
284,1599
170,265
1094,1818
908,2594
1025,1718
532,1556
896,2476
450,2655
109,147
904,2596
382,2147
123,166
597,2422
898,2535
559,854
1061,1775
868,1380
83,107
910,2545
280,392
590,1106
977,1552
154,1973
1210,2019
1330,2313
592,923
757,1219
1075,1794
144,238
6,8
1212,2028
1112,1861
747,1211
905,2551
1233,2087
722,1154
431,2402
205,864
721,1158
677,1088
668,1039
372,2209
754,2274
533,814
989,1619
1216,2039
111,1121
1007,1673
907,2452
389,577
1212,2041
129,2343
681,1099
1183,1983
472,696
1021,1692
928,1464
487,711
593,1107
552,840
423,955
670,1061
148,1659
1237,2111
1078,1795
811,1306
47,910
173,268
305,424
120,607
185,507
100,140
31,40
1436,2684
228,325
1439,2689
336,2073
112,150
409,602
446,669
1403,2628
486,741
897,2527
126,169
623,975
1059,1771
551,843
1215,2055
1418,2643
734,1193
1236,2114
1329,2305
706,1131
334,1259
1208,2015
184,497
1106,2233
271,385
652,1016
339,519
745,1207
86,110
1247,2128
89,115
283,395
992,1609
784,2074
899,2549
68,177
1039,2300
485,731
325,513
1168,1956
908,2554
639,2366
522,798
905,2485
659,1032
93,126
940,2708
207,871
53,175
836,1338
536,817
157,232
464,685
849,2216
1243,2372
666,1048
872,1382
1335,2311
865,1379
478,704
1214,2021
164,248
1103,1961
1328,2308
317,463
432,2399
354,530
357,535
68,432
1081,1798
1339,2322
88,1579
1211,2029
1011,1675
11,19
145,248
1306,2266
568,876
1185,1976
92,129
56,435
190,664
723,1164
346,1177
579,890
988,1583
556,1926
43,92
559,1177
66,1244
1055,1758
456,675
846,1355
1095,1830
191,1131
58,1016
639,998
1022,1702
902,2576
1115,1866
499,1368
122,627
897,1414
809,1301
1109,2236
507,1084
1166,1952
657,1028
1094,1820
1104,2242
1025,1720
678,1087
1363,2358
237,334
908,2488
527,810
1219,2057
1412,2637
908,2609
905,2540
1205,2014
993,1606
334,509
898,2537
743,1202
1217,2024
590,1108
44,117
914,1434
754,1216
144,240
747,1213
535,1559
1230,2084
1233,2089
546,2620
205,866
1426,2669
1176,1969
677,1090
1014,1678
900,2559
86,1588
1400,2616
768,1622
389,579
209,877
663,1047
1189,2325
925,1461
1183,1985
472,698
1021,1694
793,1278
1195,1995
484,708
1216,2054
642,1001
1383,2396
45,193
616,948
1118,1869
180,1586
1100,2229
707,1480
811,1308
1432,2675
47,912
217,313
120,609
185,509
1215,2044
100,142
941,2707
15,2434
312,442
446,671
1201,2001
555,843
897,2529
332,505
1240,2114
1059,1773
1415,2640
1215,2057
418,959
908,2543
950,1493
1208,2017
184,499
271,387
50,913
1127,2294
518,789
1275,2192
53,164
903,2549
1247,2130
720,1152
1296,2251
1386,2410
899,2551
666,1037
1103,1829
1361,2353
485,733
34,43
1033,1733
331,2215
1124,1888
234,333
525,805
459,680
390,580
1098,1835
680,1093
53,177
471,690
1135,1902
1107,1840
489,744
626,978
1243,2374
1332,2308
506,768
1211,2018
1142,1918
1098,1848
1328,2310
605,932
589,924
4,5
317,465
608,937
224,2223
432,2401
354,532
22,2008
763,1225
43,81
1218,2034
18,24
1313,2271
981,1569
1211,2031
96,129
11,21
145,250
1108,2283
839,1341
1023,1687
1281,2211
1234,2099
535,1869
110,148
1252,2678
426,650
305,589
556,1928
582,897
542,1993
43,94
150,1654
1192,1994
412,607
1241,2115
167,251
284,1590
298,1259
191,1133
170,256
385,1901
160,2722
1159,1938
499,1370
894,1411
424,1196
809,1303
411,624
507,1086
198,1270
116,154
1363,2360
852,1363
540,1276
592,914
710,1135
1333,2309
1412,2639
1101,1959
993,1608
878,1392
898,2539
287,399
743,1204
1337,2320
86,1577
590,1110
717,1151
44,119
1330,2317
951,1503
144,242
6,12
681,1090
566,874
1120,2214
1233,2091
546,2622
721,1162
793,1267
900,2561
86,1590
151,1655
479,703
209,879
663,1049
800,1283
412,649
106,313
1220,2027
670,1065
895,1412
707,1132
1078,1799
204,777
45,195
12,18
506,1078
772,1234
1100,2231
707,1482
47,914
439,657
1268,2165
640,2367
134,546
120,611
1125,1887
235,332
307,437
325,491
110,566
140,216
319,447
790,1264
590,910
593,2413
1410,2635
596,2418
971,1541
114,2378
1201,2003
555,845
897,2531
741,1200
154,1669
418,961
485,722
531,838
416,622
1099,1847
184,501
290,402
326,850
652,1020
1275,2194
899,2553
241,338
174,348
987,1619
622,969
37,50
459,682
536,1868
680,1095
499,754
53,179
1135,1904
791,1276
872,1386
603,932
503,765
640,999
492,872
1142,1920
565,1350
1098,1850
886,1405
361,537
1328,2312
1116,1867
56,426
364,542
723,1155
4,7
317,467
1253,2138
248,367
1427,2668
43,83
15,21
1451,2732
575,883
1039,1741
215,311
440,658
393,583
1095,1821
298,1248
101,145
1234,2101
535,1871
252,499
902,2567
310,440
922,1462
1292,2227
488,712
553,841
962,1534
509,771
1058,1767
846,1359
1148,1926
802,1289
955,1531
382,1898
170,258
120,437
1004,1652
676,1069
218,2140
335,510
904,1421
1162,1945
647,1765
516,787
1345,2332
488,725
68,102
424,1198
21,27
809,1305
780,1247
1101,1827
536,1560
1352,2348
108,561
116,156
244,341
787,1263
1105,1838
72,2220
490,747
968,1540
121,621
852,1365
1419,2644
395,860
1330,2306
1209,2016
796,2372
1171,2663
875,1389
90,116
878,1623
2,3
898,2541
1226,2077
69,178
1216,2032
717,1153
826,1325
542,1566
951,1505
78,119
1233,2093
546,2624
426,1512
1042,1744
900,2563
69,191
958,1521
1216,2045
479,705
797,1280
410,605
635,989
728,1180
800,1285
247,355
159,242
106,315
512,774
358,536
69,433
301,1988
897,2507
181,2071
370,546
1078,1801
45,197
1100,2233
1027,1691
84,310
24,30
1253,2677
47,916
298,498
224,320
550,2705
75,197
1268,2167
442,664
120,613
307,439
286,1319
110,568
1099,1836
316,444
593,2415
345,852
596,2420
971,1543
1066,1780
1422,2647
898,1415
1240,2118
510,781
713,1140
418,963
1168,1949
5,6
326,852
1026,1721
293,409
1275,2196
533,1559
383,568
905,2599
829,1328
1128,1890
44,55
238,335
899,2555
513,799
241,340
622,971
322,450
564,2427
596,918
53,181
1333,2379
160,243
516,1339
1274,2186
482,708
1218,2025
285,1591
503,767
1079,1802
361,539
178,1586
245,364
900,2510
201,294
997,1625
1430,2675
1015,1679
430,1514
43,85
1018,1684
1174,1968
1036,1738
440,660
918,1453
1030,1694
751,2279
1095,1823
324,485
530,819
298,1250
1213,2044
101,147
156,2069
586,899
1022,1695
922,1464
122,620
275,1882
901,2573
962,1536
509,773
846,1361
711,1136
1241,2119
1378,2390
170,260
1119,1870
901,1418
532,1551
904,2591
193,284
511,795
1359,2353
32,43
385,2147
523,805
206,869
47,58
1096,1835
585,902
313,443
678,1093
1202,2002
469,690
624,978
82,1449
462,687
44,110
395,862
1219,2063
951,1494
1165,1948
747,1206
1103,2238
721,1153
1251,2136
222,2223
898,2543
1226,2079
757,2274
717,1155
823,1322
914,1440
1172,1964
526,806
951,1507
663,1040
1212,2036
129,2338
681,1094
1021,1687
724,1171
1042,1746
250,1517
1244,2375
900,2565
533,822
486,710
148,1654
507,769
691,1115
1146,1924
800,1287
609,938
1111,1859
106,317
326,586
649,1010
69,435
1278,2201
486,723
370,548
778,1245
909,2519
45,199
1236,2096
1100,2235
1350,2346
221,317
1253,2679
47,918
449,669
583,898
897,2522
57,559
738,1940
120,615
1443,2695
307,441
413,608
110,570
1417,2642
68,1327
184,492
1027,1706
298,513
267,382
991,1608
1221,2070
371,2425
376,554
207,745
910,1427
824,1323
1254,2139
199,1271
1026,1723
380,565
533,1561
1107,1833
1365,2357
489,737
905,2601
41,52
463,684
241,342
666,1043
1242,2371
428,2154
593,915
1098,1841
1416,2645
633,987
1333,2381
1102,1960
157,240
879,1393
132,2627
1274,2188
338,517
482,710
43,74
1295,2247
149,995
196,289
539,2385
567,875
570,880
1346,2333
1091,1814
22,28
1302,2263
94,133
997,1627
1427,2672
902,2558
43,87
222,318
1402,2615
541,1761
548,2703
73,195
1267,2161
1036,1740
1451,2736
440,662
918,1455
324,487
298,1252
1213,2046
101,149
909,2574
157,2710
1022,1697
794,1281
247,654
594,2418
922,1466
901,2575
553,845
1155,1933
21,2004
671,1066
509,775
643,1004
674,1071
258,375
170,262
507,1079
1166,1947
773,1235
890,1527
51,166
137,206
450,2652
653,1025
381,566
904,2593
193,286
82,1438
443,663
1126,1888
1356,2350
511,797
32,45
320,448
72,117
597,2419
1096,1837
612,2727
1216,2023
1419,2648
44,112
1165,1950
747,1208
819,1313
332,929
535,1554
1103,2240
1251,2138
1223,2076
1426,2664
199,292
1300,2259
1132,1894
1362,2356
988,1620
38,51
573,883
526,808
1028,1692
1212,2038
97,136
50,61
681,1096
1254,2678
500,755
1049,1751
684,1101
1183,1980
1021,1689
475,698
721,1168
793,1273
724,1173
106,306
250,1519
45,67
921,1458
1184,2326
1390,2431
148,1656
688,1112
151,1661
254,362
45,188
1376,2388
610,1394
637,1002
774,1236
106,319
904,2514
47,907
748,1220
120,604
216,312
1399,2614
100,137
904,2527
281,1316
583,900
311,441
897,2524
120,617
323,451
1059,1768
938,1478
485,715
1149,1927
110,572
1217,2061
184,494
1238,2120
183,269
274,387
905,1422
533,1550
517,788
489,726
520,793
810,1306
376,556
295,1614
899,2546
485,728
540,1566
1106,2243
524,804
1353,2349
109,562
207,868
245,342
589,906
431,1515
1365,2359
513,803
241,344
503,758
310,1346
477,705
212,1225
1328,2305
1207,2015
1274,2190
43,76
1342,2324
1295,2249
613,1397
196,291
543,1567
907,2517
296,414
1032,1731
1346,2335
1022,1686
1299,2260
219,315
582,892
1046,1750
43,89
1402,2617
400,592
1267,2163
1036,1742
1285,2217
664,1052
1213,2048
411,606
58,1013
175,366
906,2571
101,151
1336,2384
732,1186
73,89
157,2712
1022,1699
1025,1704
122,624
488,718
424,1191
806,1293
21,2006
265,380
374,552
618,949
186,272
1082,1807
170,264
908,1425
1094,1817
1104,2239
51,168
1133,1893
904,2595
1105,1831
1363,2355
898,2521
490,740
39,50
443,665
1100,1837
597,2421
1096,1839
731,1189
947,1487
1205,2011
422,619
898,2534
742,1203
1063,1783
44,114
320,463
951,1498
6,7
1258,2143
1279,2202
384,569
1103,2242
677,1087
1300,2261
830,1329
1179,1971
1132,1896
514,800
1400,2613
1237,2097
681,1098
1049,1753
1183,1982
403,595
907,2572
475,700
161,244
106,308
517,1340
274,1878
1184,2328
309,1347
148,1658
932,1474
930,1630
204,772
45,190
318,470
901,2511
1092,1813
1303,2262
47,909
205,300
377,555
1278,2205
486,727
120,606
100,139
1052,1754
409,601
901,2524
446,668
583,902
539,832
1406,2632
738,1944
120,619
154,1664
531,833
987,1601
1099,1842
734,1192
184,496
1419,2692
271,384
1238,2122
745,1206
1066,1786
1296,2248
423,633
784,2073
1386,2407
197,290
899,2548
485,730
622,964
234,330
387,572
1106,2245
540,1568
1008,1673
390,577
109,564
207,870
117,159
48,59
53,174
903,2559
589,908
682,1099
1365,2361
470,691
473,696
626,975
1274,2179
1367,2370
629,980
241,346
1242,2375
310,1348
252,360
417,693
345,524
317,462
357,534
1339,2321
43,78
1295,2251
718,1156
574,882
1095,1816
145,247
324,478
530,812
1032,1733
909,2565
1234,2096
346,1405
1455,2738
305,586
1043,1747
43,91
534,823
1404,2628
153,1656
802,1284
664,1054
549,838
191,1130
58,1015
101,153
732,1188
1022,1701
885,1403
897,2460
122,626
650,1011
904,2584
1382,2394
1384,2403
1241,2125
910,2520
1166,1951
820,1314
773,1239
1094,1819
1104,2241
197,1271
66,559
28,38
585,895
225,323
89,1445
51,170
450,670
1133,1895
450,2656
1270,2166
462,680
1291,2225
1198,1997
527,809
1447,2701
910,2533
989,1594
44,103
269,2207
1056,1769
866,1379
1277,2182
346,855
1171,2658
947,1489
1205,2013
898,2536
372,2426
192,280
1293,2247
44,116
348,527
611,1395
954,1505
749,2268
294,412
1030,1729
534,1562
1233,2088
1279,2204
205,865
180,283
677,1089
830,1331
425,1511
900,2558
833,1336
429,2155
663,1046
1183,1984
1334,2382
472,697
106,310
274,1880
69,428
695,1119
1278,2194
211,1006
429,2397
173,256
486,716
1150,1928
804,1291
351,528
760,1221
1383,2395
45,192
888,1406
506,1075
1264,2151
1236,2089
1100,2228
318,472
707,1479
774,1240
1092,1815
811,1307
47,911
1182,1974
26,34
130,2343
223,319
19,31
1240,2100
120,608
1271,2167
331,791
1289,2221
100,141
110,563
1052,1756
1236,2102
1439,2690
453,673
910,2575
1235,2106
1027,1699
727,1178
701,1125
1403,2629
420,617
179,262
1156,1934
979,2301
207,738
531,835
734,1194
912,1429
184,498
777,1241
271,386
1026,1716
293,404
489,730
654,1026
1296,2250
1349,2342
899,2550
987,1616
1033,1732
234,332
459,679
207,872
117,161
569,1224
432,2158
113,2378
791,1273
629,982
44,63
83,1452
43,67
990,1604
1420,2649
386,2392
243,357
112,1106
352,529
324,467
458,2682
342,521
128,1989
1069,1789
317,464
91,121
426,636
1427,2665
200,293
1227,2082
203,298
43,80
1083,1808
718,1158
544,1759
574,884
1011,1676
321,475
577,889
1241,2101
145,249
1029,1693
530,814
268,548
906,2562
254,2636
1050,1752
1234,2098
794,1274
796,1872
725,1174
305,588
444,666
922,1459
901,2568
278,1128
400,596
537,830
1404,2630
736,1942
892,2455
152,1662
170,255
483,715
58,1017
801,1290
1004,1649
732,1190
704,1128
60,1026
1159,1937
1024,1712
373,2425
122,628
328,962
49,86
424,1195
1086,1809
1384,2405
1037,2297
1166,1953
1122,1883
232,328
657,1029
905,2528
48,921
137,212
515,801
587,906
1270,2168
1363,2359
624,973
1291,2227
1198,1999
44,105
395,857
125,215
863,1376
1171,2660
947,1491
898,2538
1070,1790
1337,2319
717,1150
44,118
147,997
979,1564
1330,2316
1107,2244
6,11
953,1511
1230,2085
206,301
534,1564
1233,2090
1279,2206
907,2563
1176,1970
677,1091
830,1333
425,1513
900,2560
468,688
1400,2617
663,1048
412,648
1148,1965
902,2498
106,312
883,1401
895,2458
602,930
211,1008
429,2399
807,1298
805,2686
45,194
755,2276
908,2518
297,415
1099,1820
707,1481
1432,2676
47,913
1182,1976
26,36
583,893
19,33
623,965
120,610
1271,2169
235,331
307,436
100,143
110,565
941,2708
908,2531
74,90
1235,2108
727,1180
1026,1705
1413,2639
1275,2180
595,2421
970,1544
1001,1648
176,259
489,719
945,1487
979,2303
810,1299
510,778
531,837
259,378
910,2590
271,388
1098,1823
451,2655
1386,2411
178,281
513,796
512,800
37,49
487,743
234,334
146,221
459,681
390,581
317,453
410,644
948,1488
860,1375
473,700
791,1275
43,69
478,2212
872,1385
990,1606
603,931
243,359
321,464
1076,1794
928,1630
145,238
1079,1799
296,407
1116,1866
364,541
1234,2087
317,466
224,2224
432,2402
91,123
200,295
43,82
718,1160
303,423
530,816
1287,2219
323,486
101,144
156,2066
1434,2683
54,69
685,1104
1234,2100
476,701
1025,1697
407,601
305,590
594,2413
922,1461
275,1879
1185,2329
901,2570
177,260
77,93
126,214
167,252
1029,1708
170,257
483,717
801,1292
419,961
904,2467
1159,1939
1024,1714
769,1232
424,1197
490,733
82,1433
780,1246
580,892
32,40
1122,1885
1440,2689
908,2599
116,155
731,1182
859,1367
158,2717
1407,2633
968,1539
121,620
155,1665
852,1364
870,1381
44,107
1219,2060
1100,1843
320,456
710,1136
796,2371
143,234
456,2680
1171,2662
1279,2195
1067,1787
993,1609
1251,2133
1426,2659
424,634
785,2074
601,2253
761,1222
1225,2080
717,1152
44,120
147,999
544,2621
826,1324
1237,2090
209,867
1009,1674
391,578
837,1338
131,2344
106,301
909,2611
630,981
425,1515
900,2562
894,2488
242,347
897,2493
854,1628
57,72
34,583
418,694
800,1284
168,253
412,650
880,1398
106,314
430,640
301,1987
748,1215
1278,2198
804,1295
805,2688
1078,1800
985,1572
45,196
209,304
910,2566
1182,1978
153,2065
67,1244
1268,2166
120,612
63,78
154,1657
1243,2109
307,438
1196,1997
110,567
531,826
550,839
184,489
1235,2110
161,2720
898,2461
905,2585
510,780
418,962
531,839
171,267
1170,1957
641,2367
661,1033
29,39
533,1558
226,324
451,2657
905,2598
492,739
626,968
1274,2172
463,681
1012,1677
241,339
466,686
512,802
459,683
1416,2642
633,984
165,1633
1097,1842
948,1490
900,2496
791,1277
338,514
71,170
1065,1782
43,71
600,928
1248,2132
603,933
895,2502
243,361
196,286
955,1506
433,643
178,1585
1280,2205
210,305
91,125
55,431
94,130
319,477
1430,2674
1015,1678
43,84
834,1337
1018,1683
541,1758
1401,2616
1036,1737
393,584
284,1580
530,818
1213,2043
323,488
426,2158
101,146
156,2068
72,88
476,703
1370,2377
1408,2632
922,1463
275,1881
901,2572
899,2462
904,2577
174,257
509,772
764,1227
889,1407
170,259
483,719
617,948
507,1076
519,2362
367,544
908,2588
335,1908
51,163
424,1199
780,1248
580,894
1129,1890
239,335
1359,2352
32,42
961,1525
35,47
1440,2691
144,219
847,1359
1277,2175
597,2416
1096,1834
956,1531
469,689
315,451
965,1536
180,263
624,977
968,1541
121,622
44,109
395,861
1219,2062
735,1195
1209,2017
796,2373
1074,1792
1165,1947
143,236
332,926
294,405
878,1624
1251,2135
222,2222
601,2255
717,1154
1016,1679
147,1001
823,1321
719,1163
73,2220
391,580
796,1568
1139,1907
540,824
106,303
493,749
900,2564
1390,2428
894,2490
273,1877
242,349
34,585
691,1114
909,2505
45,185
800,1286
106,316
811,1300
47,904
748,1217
767,1230
1240,2093
80,1431
45,198
1099,1824
1109,2283
1282,2211
63,188
539,1874
1001,1639
543,1993
314,443
57,558
966,1537
207,731
307,440
850,1362
110,569
531,828
416,612
192,1133
1217,2058
736,1196
149,1665
161,2722
708,1134
504,1075
500,1370
188,1549
267,381
991,1607
376,553
893,2469
134,202
1123,1884
641,2369
1105,2244
207,865
1026,1722
661,1035
117,154
120,159
226,326
138,213
905,2600
238,336
241,341
153,228
556,847
55,70
324,460
1416,2644
165,1635
1097,1844
379,1335
588,920
132,2626
1274,2187
291,404
1065,1784
43,73
356,533
1294,2250
895,2504
196,288
983,1570
1241,2094
324,473
1079,1803
414,632
207,302
55,433
1427,2671
897,2442
541,1760
1401,2618
1451,2735
1036,1739
437,656
918,1454
892,2448
61,76
1241,2107
530,820
1213,2045
426,2160
801,1283
101,148
548,837
1004,1642
732,1183
1336,2381
957,1530
1022,1696
251,358
1143,1922
922,1465
896,2459
901,2574
135,1314
202,321
606,936
643,1003
674,1070
806,2687
646,1008
170,261
483,721
197,1266
51,165
624,966
580,896
511,796
239,337
32,44
44,98
395,850
141,216
112,912
1096,1836
1414,2640
956,1533
1202,2003
975,1546
856,1366
1023,1708
714,1138
717,1143
44,111
395,863
1165,1949
332,928
953,1504
1030,1724
796,1557
431,641
1279,2199
821,1321
537,1562
1251,2137
601,2257
514,797
242,338
1362,2355
391,582
1183,1979
106,305
64,79
1278,2189
804,1286
876,1391
669,1061
61,1178
185,490
45,187
297,408
1257,2143
106,318
748,1219
1085,1807
120,603
80,1433
1215,2038
1399,2613
12,23
959,1523
123,204
1026,1698
539,1876
1275,2173
595,2414
729,1182
70,85
57,560
510,771
307,442
110,571
531,830
987,1598
715,1139
905,2468
910,2583
184,493
161,2724
219,2140
1026,1711
255,373
339,515
104,1372
1066,1783
1386,2404
295,1613
599,2253
893,2471
1039,2296
1316,2281
824,1324
390,574
661,1037
410,637
248,346
1137,1905
628,981
285,1581
243,352
321,457
477,704
212,1224
907,2503
1416,2646
165,1637
1097,1846
879,1623
588,922
1427,2660
338,518
291,406
43,75
299,1987
1276,2198
895,2506
196,290
321,470
841,1344
894,2439
94,134
1043,1744
497,753
541,1762
548,2704
1036,1741
915,1451
58,73
736,1937
892,2450
1029,1701
664,1051
667,1056
101,150
1336,2383
174,369
957,1532
413,651
1103,1852
1003,1648
163,247
181,264
1373,2386
122,623
815,1304
54,425
498,1368
1082,1806
172,272
197,1268
1354,2349
51,167
899,2479
158,2710
1319,2284
82,1439
1272,2172
155,1658
1244,2110
1447,2698
511,798
151,226
44,100
1219,2053
141,218
1056,1766
268,2208
935,1476
162,2721
143,227
380,1897
1096,1838
731,1188
975,1548
1002,1651
946,1490
949,1495
714,1140
1063,1782
44,113
147,992
1100,1849
332,930
412,630
457,1864
656,1027
521,802
909,2604
895,2440
1362,2357
460,684
64,189
1254,2679
166,1634
1183,1981
1334,2379
901,2497
249,356
1369,2373
106,307
345,589
792,1278
1184,2327
273,1881
596,1110
604,934
669,1063
1106,1855
45,189
84,1578
616,944
1080,1802
256,372
887,1407
434,644
318,469
952,1509
78,2702
1278,2204
135,203
896,2516
576,885
722,1168
120,605
1271,2164
1317,2280
80,1435
919,1453
752,2279
1399,2615
87,1596
1235,2103
543,829
161,2713
123,206
281,1317
67,82
1001,1643
729,1184
926,1469
1406,2631
557,848
899,2534
531,832
715,1141
1217,2062
